0.5994
0.572
0.5446
0.5172
0.4898
0.4624
0.435
0.4077
0.3819
0.3636
0.3586
0.3669
0.3868
0.4209
0.4753
0.5466
0.6146
0.6631
0.6985
0.7316
0.7603
0.7755
0.7763
0.7717
0.7681
0.764
0.7581
0.7571
0.77
0.7923
0.8084
0.8102
0.8037
0.7945
0.7815
0.7625
0.7391
0.7154
0.6938
0.6747
0.6576
0.6411
0.6211
0.5781
0.4893
0.3787
0.3079
0.3026
0.3224
0.3268
0.3015
0.2411
0.1631
0.0969
0.0566
0.0476
0.0603
0.0675
0.0525
0.0299
0.0195
0.0424
0.1177
0.223
0.3017
0.3345
0.3696
0.4466
0.5413
0.6168
0.6681
0.7076
0.7434
0.7778
0.8098
0.8299
0.8295
0.8155
0.8003
0.7906
0.7881
0.7925
0.8004
0.8074
0.8077
0.7958
0.7767
0.761
0.7503
0.7355
0.7106
0.6803
0.6497
0.6189
0.5859
0.5545
0.5333
0.5166
0.4734
0.3817
0.2673
0.1655
0.094
0.0604
0.0665
0.1072
0.173
0.251
0.3204
0.3459
0.308
0.2573
0.2547
0.2935
0.3292
0.3457
0.3613
0.3927
0.4473
0.5282
0.6211
0.7056
0.7697
0.8083
0.8221
0.8213
0.8162
0.8113
0.8099
0.8117
0.8147
0.8157
0.8104
0.7967
0.7787
0.7614
0.7505
0.7511
0.7642
0.787
0.81
0.8116
0.7762
0.7189
0.659
0.5851
0.4694
0.3182
0.1797
0.0906
0.0517
0.0559
0.0805
0.0981
0.0995
0.0901
0.0788
0.0795
0.0965
0.1225
0.1559
0.2124
0.3038
0.3988
0.4524
0.4585
0.4429
0.424
0.4043
0.3849
0.3659
0.3481
0.3412
0.3596
0.4085
0.4819
0.5713
0.6641
0.7469
0.8081
0.8372
0.8347
0.81
0.7741
0.7407
0.7205
0.712
0.7109
0.7144
0.7208
0.7285
0.7361
0.7417
0.7424
0.7351
0.7163
0.6826
0.635
0.5784
0.5137
0.4345
0.3444
0.2907
0.3223
0.397
0.4236
0.3709
0.2816
0.1943
0.1251
0.0815
0.0607
0.0581
0.0641
0.069
0.0728
0.0816
0.1045
0.1547
0.2345
0.3155
0.3706
0.4104
0.4581
0.5196
0.5859
0.6478
0.6962
0.7253
0.744
0.7638
0.7862
0.8073
0.8246
0.8376
0.8463
0.8511
0.8522
0.8476
0.8343
0.8126
0.7851
0.7577
0.7418
0.7443
0.7522
0.7488
0.7307
0.7023
0.6684
0.6353
0.6053
0.5706
0.5247
0.478
0.4468
0.4322
0.4228
0.4167
0.4298
0.4752
0.5493
0.6329
0.6603
0.5644
0.3825
0.2092
0.0957
0.0406
0.0398
0.0907
0.1862
0.2923
0.3664
0.4038
0.4307
0.465
0.509
0.5632
0.6272
0.6992
0.7655
0.8058
0.816
0.8113
0.8051
0.8034
0.8092
0.8152
0.8108
0.7981
0.7897
0.7899
0.7875
0.7735
0.7546
0.7402
0.7327
0.7302
0.7261
0.7082
0.6703
0.6229
0.5779
0.5399
0.5104
0.4862
0.4603
0.423
0.3602
0.2654
0.1659
0.095
0.0622
0.0624
0.0786
0.0907
0.0927
0.0904
0.0858
0.0734
0.0506
0.0289
0.0231
0.0463
0.1107
0.2085
0.3088
0.3901
0.4597
0.528
0.5973
0.6661
0.7273
0.7686
0.7867
0.7941
0.8016
0.8075
0.8069
0.7982
0.7817
0.7588
0.7322
0.7052
0.6823
0.6682
0.6642
0.6704
0.6831
0.6956
0.7004
0.689
0.654
0.593
0.5061
0.4071
0.3173
0.252
0.2187
0.2205
0.2481
0.289
0.3195
0.3136
0.2747
0.2288
0.1827
0.1322
0.083
0.0522
0.0554
0.1007
0.1906
0.2979
0.3853
0.4386
0.4627
0.4662
0.4636
0.4674
0.4785
0.496
0.5272
0.5835
0.6579
0.7215
0.7548
0.7682
0.7757
0.784
0.7971
0.8122
0.8206
0.8144
0.7867
0.7345
0.6699
0.6079
0.5578
0.5259
0.5143
0.5213
0.5409
0.5568
0.5548
0.5406
0.5271
0.5171
0.5048
0.4817
0.4356
0.3631
0.2984
0.2806
0.3015
0.3275
0.342
0.3499
0.3528
0.3495
0.3413
0.3352
0.3393
0.3638
0.4165
0.476
0.5051
0.4983
0.4883
0.4959
0.504
0.4937
0.4742
0.4646
0.479
0.5271
0.6048
0.6832
0.7386
0.778
0.8143
0.844
0.8548
0.846
0.8315
0.8213
0.8147
0.8082
0.7926
0.7573
0.7042
0.6454
0.5913
0.5491
0.5254
0.525
0.5508
0.5855
0.6011
0.578
0.507
0.3977
0.3075
0.2873
0.2957
0.2608
0.1769
0.0933
0.0443
0.0354
0.0654
0.1259
0.202
0.2538
0.2415
0.1848
0.1366
0.1286
0.1661
0.2417
0.3169
0.3556
0.3693
0.3866
0.4181
0.4602
0.5097
0.5643
0.6217
0.6767
0.7238
0.7574
0.7727
0.7735
0.775
0.7854
0.7943
0.7906
0.7789
0.7686
0.7592
0.7414
0.7128
0.6836
0.6623
0.6457
0.6283
0.6119
0.6019
0.593
0.5663
0.5101
0.4335
0.3495
0.2773
0.2368
0.219
0.1915
0.1412
0.0911
0.0619
0.051
0.0496
0.048
0.0385
0.0259
0.0193
0.0237
0.0404
0.0763
0.1482
0.262
0.3755
0.4396
0.4566
0.4579
0.4695
0.5103
0.5852
0.6624
0.7093
0.7239
0.7161
0.7033
0.7094
0.7405
0.7717
0.7824
0.7826
0.7875
0.7892
0.7672
0.7228
0.6831
0.6661
0.6617
0.6561
0.6411
0.6114
0.5721
0.5374
0.5171
0.5134
0.5197
0.4954
0.3988
0.2596
0.1468
0.0889
0.0651
0.0556
0.0499
0.0412
0.0352
0.0388
0.0457
0.047
0.0416
0.0332
0.028
0.036
0.0665
0.1282
0.2245
0.3276
0.3995
0.4319
0.4407
0.4408
0.4433
0.4575
0.4876
0.5358
0.5968
0.6611
0.7195
0.7626
0.7861
0.7987
0.8096
0.8193
0.8246
0.8157
0.7778
0.7114
0.6452
0.6055
0.5968
0.6173
0.6496
0.6687
0.6671
0.6586
0.6525
0.6427
0.6215
0.5895
0.5496
0.4977
0.4244
0.3324
0.2466
0.1895
0.165
0.1702
0.1773
0.152
0.1069
0.0712
0.0571
0.0625
0.0878
0.1375
0.2124
0.2959
0.3678
0.4191
0.4473
0.4593
0.473
0.4993
0.5286
0.5496
0.5611
0.5664
0.5757
0.6053
0.6607
0.7283
0.7934
0.8437
0.8687
0.8711
0.8608
0.8415
0.8094
0.7627
0.7064
0.6469
0.5947
0.5616
0.5599
0.6019
0.6764
0.7303
0.7213
0.6691
0.6066
0.5503
0.5071
0.4644
0.3867
0.2609
0.1377
0.0711
0.0747
0.1446
0.2387
0.2863
0.2727
0.2301
0.1817
0.1325
0.0856
0.044
0.0113
-0.005
0.005
0.0517
0.1454
0.2787
0.3963
0.4458
0.4431
0.4288
0.4272
0.4495
0.4998
0.5708
0.6526
0.7293
0.7854
0.8207
0.8438
0.8559
0.8499
0.8224
0.7816
0.7363
0.6899
0.6436
0.6047
0.585
0.5903
0.6156
0.6508
0.6687
0.6417
0.5771
0.5022
0.4373
0.3949
0.3805
0.383
0.388
0.3772
0.3325
0.2644
0.2065
0.1755
0.1558
0.14
0.1339
0.1452
0.1839
0.2563
0.342
0.4115
0.4523
0.4656
0.4567
0.4366
0.416
0.4018
0.3996
0.4092
0.4276
0.4619
0.5319
0.6417
0.7527
0.8257
0.8602
0.87
0.8618
0.8361
0.7926
0.7286
0.6466
0.57
0.5242
0.5058
0.4953
0.4858
0.4865
0.5019
0.5219
0.5361
0.5495
0.5713
0.5909
0.5814
0.5393
0.5022
0.5001
0.5127
0.5096
0.4791
0.4208
0.344
0.2699
0.2166
0.1917
0.1998
0.2424
0.3152
0.3918
0.4425
0.4615
0.4565
0.4355
0.4076
0.382
0.3687
0.3772
0.4108
0.4705
0.5486
0.6306
0.7046
0.764
0.8035
0.8225
0.8221
0.8086
0.7916
0.7797
0.7805
0.7976
0.8244
0.8533
0.8821
0.9109
